case_id,dice,iou,hd95
86,0.7448348303299562,0.6787122880332439,3.296545290727474
87,0.7215244066930329,0.6613795285084212,1.721110255092798
88,0.8886547292407566,0.8062801272499147,2.65860340379199
89,0.9090972807637318,0.8366254661143611,1.766123775561495
90,0.8820838494448363,0.8007310964932679,1.9715873793431686
91,0.8559515838106545,0.7647247629636189,3.06126004761665
92,0.8802008522550295,0.7937345285225391,3.3061158095699374
93,0.9046671316619517,0.8309155582462522,1.75
94,0.8553013615230444,0.7563537585351662,2.0590169943749475
95,0.7743102909828258,0.6487263144613644,2.7074724982908216
96,0.7763814846592342,0.6401099367653799,2.6138730843212596
97,0.7515954100214172,0.6181980424793616,1.8251407699364424
98,0.8698669263778345,0.7741071920519639,1.2071067811865475
99,0.9051773559634093,0.8287147965552515,1.5
178,0.8034188090194071,0.6714285870748292,3.1622776601683795
179,0.846011402099034,0.7369211162219489,2.5098824189185422
180,0.8659711124316376,0.7690140996289672,2.0
181,0.8751455589121975,0.7781044129514385,1.7071067811865475
182,0.8962017849752189,0.8127680462897084,1.8251407699364424
183,0.5917929339868255,0.5322365966341163,9.393339482839345
184,0.650228693631413,0.5516452751831779,4.338846276471908
185,0.5944966768196802,0.49836800638497314,10.642186457651443
186,0.6037075402351139,0.4939347564442672,13.220897381935389
187,0.6539805038991476,0.5076926972427641,16.67411338715681
188,0.7890916067800003,0.6616081370458513,28.63909761062835
189,0.8140816056190612,0.6917995803727108,48.6443810428778
190,0.7913791300050694,0.6610101119323737,13.75787941393568
191,0.7020218201497093,0.5517186865271693,19.480294854203816
192,0.7836815096785081,0.6617255290924505,10.814220336634671
193,0.826866653378613,0.7137828841544901,6.858334338834749
194,0.7202398073494396,0.6402340650390602,11.564683150739958
195,0.7719120313950446,0.6760278731234549,10.0256424560557
196,0.6546932190525088,0.5880849833292761,15.016048364583002
197,0.6888051813274831,0.6032759801843588,15.29165191161187
198,0.7452225440168588,0.6645789781277305,12.765360527691968
199,0.7553625106232973,0.6757841590805757,7.053049759727393
200,0.7344867878808439,0.6564351000199758,7.209199407806795
201,0.7100887482117677,0.645423964049052,21.5821255985885
202,0.713779675048527,0.6402883200258763,11.88047541736955
203,0.6532199504645291,0.5814363911727353,14.65593169707291
204,0.6988590723740901,0.6124088596537828,27.30281816784085
205,0.6689600773578833,0.583430925282929,26.82213384883203
206,0.6577918648577971,0.5710657035508516,25.210808631359605
207,0.6621272151107691,0.567127322021682,35.214992232555815
208,0.6566192848648238,0.5675164004830306,16.077200261091395
209,0.6042050574185492,0.5263770243945602,23.599139911133754
210,0.6195195021581217,0.5350045016209644,21.89659285640599
211,0.6333373576439412,0.5428513389007275,17.3507556494219
212,0.6317122834227681,0.538011671424149,20.131828385712478
213,0.6357232842661216,0.5499903775300645,13.767868629206985
214,0.5341895054990493,0.4578364589448609,21.79270164428584
215,0.6237525252430719,0.5356201330819336,14.188069366053469
216,0.7002933822366959,0.5869068087656273,17.879985148093414
217,0.6499376126500321,0.5609064951515986,17.50226242094401
218,0.6643179901111458,0.5546135609349844,19.33935735347923
219,0.7215607453019981,0.6040146414770631,20.33267864044532
220,0.710844793457516,0.5827693276540206,26.51388383353706
221,0.7015410194455101,0.5883036508411944,21.516990223414588
222,0.6985317512785942,0.5917132867191819,22.554238250398686
223,0.7622688033908817,0.644266792247899,8.95313430962536
224,0.7080803897669192,0.589562314741205,18.79932185090665
225,0.7080937497569827,0.5877694400308668,14.226582354487565
226,0.6728394951637843,0.5602718112134336,9.582501701504135
227,0.6804866743281139,0.58582329249776,17.472496983159964
228,0.6682838814564931,0.5840492549133297,6.666249850088526
229,0.7600339975872822,0.6927433810481743,8.91996458902557
230,0.8948968071163076,0.815566630374997,16.211471441443404
231,0.9079759099002711,0.8378055879386478,11.138181218335653
232,0.7534238296903207,0.6768613507806401,5.381116283036704
233,0.6846607972623777,0.6036831058765759,10.762024275402565
234,0.7985074477486016,0.7156883317962794,4.036667052904673
235,0.8084765836930754,0.7167003147126542,4.5149559326985464
236,0.7771348818823313,0.6868348459691692,5.030297007315167
237,0.8812500087205694,0.797961525320284,2.7940153250675195
238,0.8757534409318621,0.7859673123846362,4.404960529573427
239,0.8647241219337056,0.7663354569989727,4.17245348684837
240,0.8343827749697714,0.7314340861079016,5.663675040659755
241,0.8139357110585314,0.7109502441815133,6.831090552038883
242,0.763874238387676,0.6361197597142887,9.24699257749347
243,0.7373530628098568,0.6428254690805646,10.199456397070339
244,0.6348856186471665,0.5588065181491648,1.4125703849682212
245,0.6771303203493519,0.6175206352781772,1.5
246,0.8066918155366132,0.691367576952446,2.1573786516665265
247,0.7922373345797037,0.6929225058021974,2.006588279279028
248,0.6232676707691579,0.5852084137691987,0.9428090415820635
249,0.6268916594677546,0.5916925161877414,0.6666666666666666
250,0.6446756946327695,0.5915873705802158,3.3570226039551585
251,0.8237372431347243,0.7125785963752366,2.5522847498307932
252,0.8701870779303338,0.7880929772375126,2.5522847498307937
259,0.7243236039527405,0.5679343675544557,2.618033988749895
260,0.8103207322362163,0.6816623316930096,7.156854249492381
261,0.7522535031367791,0.6048642535821416,6.7525231060378275
262,0.6920483122492262,0.5336735020659771,8.082350102204979
263,0.5105169146907964,0.41389269616174557,2.0
264,0.7289086770961214,0.5792586489994594,3.6250867308108092
265,0.8337584040326713,0.7196823649341231,2.132781879222723
266,0.8590319280742165,0.7559164712348299,2.23606797749979
267,0.8845356731618034,0.8007761233237881,2.2018504251546633
268,0.8382470361081075,0.7323666243015653,4.161760458079523
269,0.8640704155782203,0.7669485819473136,3.1116958303641913
270,0.8350549707883544,0.7234156482878329,2.8856180831641267
271,0.6213499486897103,0.5397916537129381,2.016123775561495
272,0.6087749933116277,0.5229536315863607,2.25097422828304
273,0.7822080515302423,0.6720749173817376,3.0307764064044154
274,0.7649694251283025,0.6529824145526864,3.0650806434835007
275,0.8792564565793659,0.7933215039135002,2.178584445398434
276,0.9187149317610981,0.8522093072472854,1.6809836694575329
277,0.8859426254596423,0.8095131747692635,2.248528137423857
278,0.8888797047595535,0.8124599062165204,1.9625118400082529
279,0.9033900641371378,0.8294012815070364,2.319251212075712
280,0.7517485900132835,0.689821295633954,1.3834271799576283
281,0.7686856385855343,0.7145865012305886,1.7847006554165616
282,0.7643725229482344,0.708745012684653,1.5797847774365126
283,0.7661780336066505,0.7131170195917846,1.9417135899788143
284,0.7573119315736719,0.6975855677946537,1.5894385095409265
285,0.8175277546085994,0.7505149718962542,4.221195267313008
286,0.8767122934977963,0.7904621265783262,5.152709604824216
287,0.887788445636414,0.8069820520393597,2.706011329583298
288,0.85493498896477,0.756772154653829,3.21845105891355
289,0.8514777873626427,0.758367420147291,3.3701746852408276
290,0.8495396731145477,0.7580288838572885,3.2964989715803203
291,0.7268334861992424,0.648032673077937,4.5079952636731795
292,0.7728690774195347,0.6908148139560938,3.523689270621825
293,0.7249667209274474,0.6488569960491217,2.7210696298399513
294,0.8445727925581513,0.7499602142154517,3.166216373691252
295,0.8524534489866673,0.7582609990167539,4.2581747780131645
296,0.7291732600612103,0.6501250852601765,3.215168668967295
297,0.7922372643390739,0.6854689617282284,6.038343911428115
298,0.6368217752647521,0.5729982221142391,4.7061474011209
299,0.52038706808394,0.46643539655989297,13.971547592603077
300,0.5848808972148682,0.5244675886591001,12.333406020584244
301,0.6014787793931687,0.5418186061396154,12.30099850401194
302,0.5753262565064681,0.5065663088154497,12.629360983632967
303,0.6946693485631958,0.6100393281079399,14.035679401706897
304,0.7223858048510355,0.624813836107476,7.108013575999581
305,0.7247649799937741,0.6286000201217781,7.154292760651836
306,0.6759869229816743,0.5841517304989623,9.307985527640755
307,0.6712883678894591,0.5818816003083253,12.8765810302296
308,0.688086806960875,0.5819061949900634,16.574347859551278
309,0.780258588221063,0.6682640546167944,13.728659910496532
310,0.674636208951035,0.5802429192826781,7.328136494490792
311,0.7344385634390078,0.615667772044701,6.761788627682207
312,0.6960495731855935,0.6090268710702798,3.316940335487759
313,0.6813289761912364,0.59824415511321,11.212413197499151
314,0.8175396261324109,0.7272039680547092,13.580506679869599
315,0.7344539488079365,0.6655421565412477,10.8731321073765
316,0.8188416062979665,0.7163870222533565,11.033152615196869
317,0.8428572944803551,0.7448926450268898,4.773302570931349
318,0.8513938468204754,0.7552544666720454,5.212371506792675
319,0.837344699381671,0.7411016176675975,4.874038467993876
320,0.6420398768880585,0.5823822102363522,15.11969427246388
321,0.7020645555464545,0.6258257650071611,7.268314281310848
322,0.6449020502912545,0.5610452902411788,10.412914755206593
323,0.8030503623758598,0.7003954690301025,11.382467865981551
324,0.74807995008186,0.6223369850768616,14.780314529400231
325,0.6746170990911827,0.5714155679029186,19.563770350308765
326,0.8241461716634726,0.7110246095409118,14.853828588688307
327,0.7411514341369765,0.6206562201343809,17.83428459979755
328,0.6895085530993226,0.6131724800800347,10.196832815971643
329,0.8697065947316893,0.7824279162405292,21.895647139206275
330,0.8491526242573442,0.7599979573905195,9.309016994374947
331,0.9083455349754073,0.8369292738956294,15.984905936870975
332,0.9064440653314283,0.8342972229173053,2.2071067811865475
333,0.8948827323404703,0.8162420689604775,1.9125703849682212
334,0.8971617086297577,0.8181936706381784,2.0606601717798214
335,0.8759388939113987,0.7861069894516197,1.6625703849682212
336,0.872598416911701,0.7771930124961479,1.7071067811865475
337,0.8105683086695133,0.6946023063122178,2.2071067811865475
338,0.8133132942297365,0.7059597993001057,2.2882456112707374
339,0.8303366478573617,0.7218983571960029,2.7071067811865475
340,0.8157561219689257,0.7048413096243957,4.242640687119286
341,0.5923890750124655,0.5076993674885932,4.207106781186548
342,0.5624583426569902,0.44354262810476236,21.946884203398525
343,0.647341689982609,0.5449438663047546,6.522680508593631
344,0.5449578940432545,0.40687877313928744,9.12823178405762
345,0.5159558697779628,0.364552963141017,25.924858845171276
415,0.8295454642303713,0.7087378923555444,2.0
416,0.695121969809636,0.5327103240457641,4.123105625617661
417,0.7326255007241589,0.5934466441579769,3.5
418,0.5960472269850049,0.4490927378767151,4.47213595499958
419,0.3917490719258507,0.32770812384748793,3.074821079426583
420,0.6684128438663035,0.5638776839921946,15.495093791412856
421,0.7339753900915794,0.6294882828494385,3.8201770719265133
422,0.8064877907996393,0.7146873843975562,2.690355937288492
423,0.8827546781830055,0.7989617072265229,1.5500938466242948
424,0.5650870070362228,0.49432924150887725,11.684395382728644
425,0.6386181829175814,0.54984281357715,10.48546556800314
426,0.6842959864330073,0.5930754259864868,10.090847863823111
427,0.5728233669610733,0.4522055052046827,9.774554060629024
428,0.7041566880309799,0.5887671978893848,11.319284163025923
429,0.7293052925124934,0.6122487444363831,11.16363208140461
430,0.6492889241201326,0.5625919473835828,9.665160589823762
431,0.7666517928226693,0.6563193047039994,9.1829171459369
432,0.7619016453489424,0.6476285090758159,9.442137404574034
433,0.8011556641102521,0.6860648245278228,8.675793702723684
434,0.8181731110741474,0.709057248607097,8.332687431473861
435,0.8203322881982309,0.7107284295017422,8.470330526546755
436,0.6512036031005761,0.5630038872773321,12.371579723085418
437,0.6850077879333711,0.5661830845581287,17.498999554471435
438,0.6700833246033112,0.585677230243356,10.571696237709196
439,0.752647078523625,0.6489333387265367,11.601811623678577
440,0.676289077241547,0.5803875197195456,6.727141420911716
441,0.7446930393174878,0.6342935039422983,15.499882945220774
442,0.6833533261794985,0.5989263634187446,9.976839449316879
443,0.6432721757759376,0.5681714602717508,7.427410034115138
444,0.5049273012529173,0.44002308255999484,6.167030222144939
445,0.612873318331976,0.5112090086628731,5.720509946525857
446,0.6318198497601324,0.5351955582691978,5.7316199321096395
447,0.7086594135388254,0.6103158017452084,6.226149808001371
448,0.7739464268562958,0.6662463491147032,5.037565532801732
449,0.7318713896431535,0.6392979962966124,8.051342870613663
450,0.7268845448954839,0.631565000917494,11.02537985353534
451,0.6814071549183806,0.5993293144027058,10.967311132802452
452,0.6394933465546891,0.5522395086472117,12.514368990627219
453,0.6298621461687002,0.5372581856420932,8.8056836201501
454,0.6302771634224412,0.5534332941591881,6.33392920890907
455,0.6658090329019969,0.5549056562953516,11.075538836599323
456,0.6944041566574096,0.5845193776368158,11.518407814023028
457,0.6849153516609222,0.5888294059872172,13.55610493805188
458,0.6228491326290874,0.5295768231535491,24.005545677737995
459,0.6152785457039285,0.5175239401128942,15.702932910901618
460,0.6594345202021289,0.5612263456401261,14.667065860568524
461,0.6438300360417827,0.5521116900441501,18.875839562797637
462,0.6333915487393181,0.5639205511039921,11.302720631533447
463,0.6738926989873449,0.5868820761102154,13.55174366365273
464,0.7937415262660572,0.6858929973053541,17.742342560480786
465,0.7463098334339057,0.6258427935564931,16.43981471560461
466,0.7546742387072709,0.6317480416159907,16.615252943919227
467,0.8028463076525302,0.694065376828674,17.04159218068136
468,0.8335978109052405,0.7287596092955904,19.108648356617774
469,0.8243244840560676,0.7163391981427297,18.694213805181796
470,0.7433240025548266,0.6357231915558047,14.486899328546485
471,0.7838377848033545,0.6895650835171215,13.33552034527176
472,0.7851261029564148,0.6728393954643881,13.94515985079751
473,0.817307517355986,0.7041709939733808,12.438592514518156
474,0.7384564336015687,0.6131811739469193,14.95526192909558
475,0.665462702193189,0.5695766848837772,17.056027054932457
476,0.8084577491322635,0.7093757000721541,18.030752037587565
477,0.8041017697458172,0.691619343170932,14.710899315735285
478,0.8481182003330519,0.748896348084019,7.36238763828875
479,0.7344422593467677,0.6792171801192292,5.8
480,0.9024313619300046,0.8295826485703441,5.3828640827491965
481,0.8896284187561974,0.8100473469116565,1.7215873793431686
482,0.8173942876129474,0.7257389293983487,2.212047990645819
483,0.7531543894548229,0.6546675605393005,2.2805397509879266
484,0.7801484465024114,0.6690412291555115,2.47799280007006
485,0.8613719636759453,0.7615247268758253,2.080880229039762
486,0.7756847501409823,0.6496706909858795,2.132781879222723
487,0.6782709723581698,0.5460824899611111,4.276142374915397
488,0.7782114090483143,0.6673077500739539,1.8251407699364424
489,0.8160867134463196,0.7073368109924214,1.618033988749895
534,0.6737588768170611,0.5080214166833467,4.47213595499958
535,0.8071748965392423,0.676691753632199,2.23606797749979
536,0.7169811454254177,0.5588235618512087,3.0
537,0.8161435060025334,0.6893939629246998,2.23606797749979
538,0.6497890443126986,0.481250032421873,3.605551275463989
539,0.6716023055445106,0.5236247618127874,14.942809041582064
540,0.5940914517823871,0.4405631494444883,4.4150133968222
541,0.6485818833763244,0.5717285782185019,9.5
542,0.6826086587991722,0.5690111259721992,27.31565443617839
543,0.8017944417152884,0.7023701441153866,8.001684661097919
544,0.8710662165667568,0.7741628094717672,2.82577196246122
545,0.8661880745422222,0.767419523342143,23.210916906378248
546,0.676534906851875,0.588129830542117,27.823951558670785
547,0.6759663341998455,0.5859382756471688,32.3370950003622
548,0.6383140957278092,0.5226104097706988,22.024524020759397
549,0.6480309802123637,0.5328663969946043,20.385849159788766
550,0.7033210053647019,0.6174865699173745,6.202321590428085
551,0.7256041130678722,0.6396603904686573,8.249982055386587
552,0.7181463026974928,0.6466916774465714,7.7362934583769265
553,0.702465127392448,0.5894918478672256,23.96090505850761
554,0.7081705638150808,0.611546770623302,42.06139180565532
555,0.754372155721464,0.6517484526807066,37.3484325481411
556,0.7117694270944124,0.6313207042659511,29.35361290235342
557,0.7030346494314139,0.6087138609209549,15.030924166146965
558,0.6374549767686162,0.5558532427573086,35.647440423757196
559,0.6053653913688039,0.521979100679361,31.528567128456977
560,0.5606139509897983,0.46117570282381215,23.779680580897207
561,0.6806615792847249,0.5529335072690345,32.97431326415362
562,0.6093834013946238,0.4924070245151979,21.740242379920133
563,0.535221592155992,0.4345146666281531,16.71353182954269
564,0.5583258567333436,0.4814059084371731,13.465462914942623
565,0.5939710369074522,0.5046393118066682,8.736985702197423
566,0.6227466016918917,0.5342119889006717,16.964096905623155
567,0.6687925292228858,0.5658631521336897,7.151687716445605
568,0.7830699494846146,0.6987657371108967,15.591280442195062
569,0.7957841458906447,0.6929801176801549,11.112931999196574
570,0.8039148786151674,0.6991840922493632,14.455736966992736
571,0.7024094492111207,0.5958066292928277,10.42675102668285
572,0.7668040441004139,0.6611042141401288,10.63680537777232
573,0.6645317434334495,0.5563891933044696,6.3683192683469905
574,0.8137393767658173,0.6963204720645882,6.379254904965267
575,0.7941739537748355,0.675750605782759,9.8054356120255
576,0.8267035795831749,0.7114143776449409,7.4138472688265455
577,0.819407468869397,0.705124672060208,4.585870820096671
578,0.6948079044482922,0.6057864131485753,3.8996947004912323
579,0.667467812391426,0.6028739243152224,4.0590169943749475
580,0.8326677465675341,0.7217254438502527,10.50497278234568
581,0.7843473987531584,0.6562914082588287,5.721458396288898
582,0.7474064763192874,0.6188969707763291,7.7022886466596265
583,0.6952731902029737,0.6151194532252888,8.144026393886351
584,0.8711883388622127,0.7786517524525229,1.9969015949715232
585,0.7265430607940541,0.5934263536072261,3.9635616243482463
586,0.6713107947789005,0.5339456048216783,4.099441908599446
587,0.8350492400523057,0.7228012155364918,2.5
588,0.7694779274302842,0.6367521736430668,3.0
589,0.7633097461888447,0.6350555151028111,2.5
590,0.7661700400430471,0.6228279861837929,4.192582403567252
591,0.7202082205403302,0.5753807036094636,26.033505736675277
592,0.7578488213539666,0.6228275693148935,23.24309351531617
593,0.8412019272859019,0.7286360665601235,23.886418616617327
639,0.6315789667590017,0.46153850295857674,5.0
640,0.508287319984126,0.34074078957475634,36.013886210738214
641,0.7146223297140728,0.5578176805029164,19.5
642,0.8907740331242909,0.8030709771052954,27.785527299284507
643,0.9182456176480966,0.8490603881648717,28.11604692851804
644,0.5860457705844758,0.5044386019213267,14.905296744821857
645,0.9197742952986707,0.8527436576811672,16.883714704707568
646,0.8661615878937227,0.7704815796988576,35.56028017623941
647,0.901730073318191,0.8222343426971624,34.02851077063607
648,0.9238969598480331,0.8633325087380453,6.29888535025917
649,0.914680333756355,0.844635525700371,22.86511562366019
650,0.9130918366363041,0.841597434578801,2.767766952966369
651,0.8850965048086092,0.7971050139995277,23.360013236261576
652,0.8636510276359829,0.7608648389929643,4.956028408649512
653,0.7195671665207756,0.6566508601058951,8.650902765324897
654,0.7636775407947458,0.6850849844041035,15.242555244027864
655,0.7673581856538049,0.6734565034301404,29.26419466538599
656,0.8475852634587988,0.7409856170232237,15.129622859119115
657,0.7451679553996582,0.6623786278356268,47.13166734986695
658,0.7220922100365539,0.6327454967142334,54.21805445353765
659,0.7371585911210694,0.659235697043062,46.432473135648536
660,0.7431759938244704,0.6557711973282441,38.91134547718988
661,0.6570945612519581,0.5802879322976298,33.557753787406746
662,0.6593015894994128,0.5799741997265994,24.299962487939904
663,0.6514079929996421,0.5711634239773333,18.25240196687579
664,0.5874154200646267,0.4955164533080957,18.540449153139072
665,0.6904038667311748,0.5715705692758891,25.65037061745878
666,0.7583468227331621,0.6338232537720683,24.680379392786175
667,0.6423764639198244,0.5453956863439767,16.051156233502777
668,0.7363679906710912,0.6096478216745908,29.83519329057105
669,0.701218766867719,0.5919574349146807,17.697591716021392
670,0.8078912763274603,0.6994958646267632,18.919937637085724
671,0.735421403170477,0.6571060469750978,26.270193674745727
672,0.8500616164165826,0.7599763947762866,20.057991980620624
673,0.8965469506700412,0.8213072418574017,18.962671567684037
674,0.899277934994067,0.8239525181230694,7.351581745918972
675,0.9326476185307625,0.8762931162747286,15.034966845037104
676,0.9387078672963266,0.8868649979786263,9.187610626359282
677,0.8592968405639753,0.7668650739388981,12.094165569952013
678,0.8459928195186849,0.7556611737424531,12.985281374238568
679,0.8415529581717954,0.7472667082685952,12.76600910464979
680,0.9048397910777397,0.8320956490183335,5.0590169943749475
681,0.8911504620347854,0.8101789004574059,2.7588615867518476
682,0.9004900289017477,0.8240803361311204,2.1675115944274923
683,0.881525443123536,0.8008626773014648,5.6441228056353685
684,0.9095952048373486,0.8355106825437519,2.221587379343169
685,0.8780777064162293,0.7871272113257974,2.962047990645819
686,0.6019340510903994,0.5178536084461903,2.761579413351611
687,0.7991224036145973,0.6824993188956391,2.873744261544765
688,0.8329306604435684,0.7262529435105459,2.0786893258332633
689,0.820297703072567,0.7070226971945061,2.2708530666804214
690,0.7802953124849686,0.6565099967147242,14.745211394170406
691,0.7970929067138074,0.6696124470596664,13.312725905336416
738,1.4084505058520414e-07,1.4084505058520414e-07,0.0
739,1.5624997558594132e-07,1.5624997558594132e-07,0.0
740,0.31034492291505045,0.22500011936272662,1.8027756377319946
741,0.38583003475224037,0.2861291339791738,5.419196622271208
742,0.29050770917799046,0.22215535185097154,5.83346849999118
743,0.5836547441803038,0.4346735076429586,7.975611361582026
744,0.4454311449687618,0.33839809468649507,6.8978529220330165
745,0.34083100132886246,0.27925521800491887,1.6919572339080922
746,0.7687243862495204,0.6343462597222025,2.939379810196405
747,0.6678783639154693,0.5833796676341962,4.083281572999748
748,0.8534315199785649,0.751346588419158,2.177269903474535
749,0.843900847497277,0.7378046480844782,3.0670174982185148
750,0.8446979663768392,0.7463423935524376,7.604714355402938
751,0.8673507516986323,0.770656643608532,2.83059648901659
752,0.8608031509130809,0.77077597420619,3.1567020889605346
753,0.8880364680739061,0.8021868643626341,2.3785844453984337
754,0.9032197284756702,0.8244380890902294,2.1785844453984344
755,0.8567682957059093,0.7570318554901755,2.7515038481571237
756,0.7558383332386933,0.6692213858739819,3.450005507657829
757,0.7746833642806488,0.6722039565505596,3.4828221724996156
758,0.785802678087242,0.6891436547604756,3.499623593037279
759,0.6879627048179029,0.5970521903458251,6.499244023167829
760,0.6373286994523776,0.5663996991105416,11.46098038307956
761,0.7359218647157811,0.6424925704064186,11.795401387047516
762,0.7318563111293284,0.6412956276430868,7.670787686626009
763,0.5882019716970539,0.5180670178936777,15.29187872967518
764,0.5842955398568981,0.5008061753534002,10.569944731592335
765,0.634099381905052,0.547686580709458,8.322505839202158
766,0.6204846337718769,0.5186933521318434,7.557644412189214
767,0.6473772428263092,0.5485685330621245,9.251065491514538
768,0.6566343436230999,0.5532750652113956,7.060202926782378
769,0.6160164013544362,0.5206041165504685,6.657282706583037
770,0.7201171343660693,0.6585697590184817,3.433470754380296
771,0.8552024436255868,0.7770752280708589,3.7580757749925398
772,0.7612306101445657,0.7031404478833583,3.7000096693929057
773,0.8172265389286487,0.7307091870764807,4.228513469664914
774,0.8333923462694551,0.751062891604897,3.4397914951400046
775,0.8215321246418695,0.7221903550699039,3.400373758466721
776,0.7476154439811639,0.6307077871436416,7.6431035173598865
777,0.7951688270796405,0.6747127055217663,3.5182481893907394
778,0.6793030832369169,0.5917634824242525,3.3143915862287794
779,0.8187848419645591,0.7042574854254176,3.238697061347588
780,0.49989242451165383,0.4114323363807455,3.6770196608998234
781,0.6514463831136094,0.5290280072253889,5.6864315045037515
782,0.5032055032681764,0.39106048220749273,4.692387715360208
783,0.45699972313269255,0.362376815031207,2.2559429785441227
784,0.7503976751462247,0.615599380398601,2.58113883008419
785,0.7651515537476968,0.6300000901249743,3.179586801558725
872,0.7892720387252093,0.6518987562089394,2.23606797749979
873,0.45370372899519773,0.2934132159632805,26.40075756488817
874,0.747081721903435,0.5962733170016573,4.123105625617661
875,0.8225325696850361,0.7071699546831206,19.52498383864793
876,0.860312072945633,0.7551879892326288,1.8251407699364424
877,0.8556422970793727,0.7562544212796889,2.0
878,0.874862813552761,0.7815611348544174,2.2071067811865475
879,0.8447332489608497,0.7345314709604311,28.042418879973994
880,0.8379632048560559,0.7211162571655987,8.280109889280517
881,0.9289005954443192,0.867729602121023,1.5
882,0.8330977602127034,0.7170771959143214,8.302775637731994
883,0.7169913267867629,0.5605753438276716,8.59897325389329
884,0.7056285293858611,0.550337105801286,10.0
885,0.8167658247800458,0.6955360382296983,9.019202405202648
886,0.8232191024700861,0.7063133146988911,2.302775637731995
887,0.41922541798439816,0.36211552055297513,18.69379219646571
888,0.45308165056076904,0.3679223844571782,70.39046064844702
889,0.6435952348295366,0.5051673685113015,32.297370733033205
890,0.7624997329125927,0.6647941982664978,12.417576412385085
891,0.8697986293974145,0.7798556003035999,6.355842692013537
892,0.8776393424557044,0.7961933158954746,12.226141554600657
